station_id,fsq_id,name,popularity,price,rating
c41d2c76618e7fa70fb587d1c2f0497d,4b368900f964a520853725e3,Café 't Kanon,0.9993484458438823,1.0,7.2
c41d2c76618e7fa70fb587d1c2f0497d,4ce80af9678aa0937e1ce6ea,Allegro Moderato,0.9874449503223198,3.0,7.1
c41d2c76618e7fa70fb587d1c2f0497d,575c2c96498e3c11052e8bfb,Museumcafé,0.9870433802097739,2.0,6.6
c41d2c76618e7fa70fb587d1c2f0497d,5cc0894d625a66002cd59270,Veneris,0.9889182605365615,2.0,6.7
c41d2c76618e7fa70fb587d1c2f0497d,4b803654f964a520de5c30e3,'t Geduld,0.9927451439269834,2.0,6.6
c41d2c76618e7fa70fb587d1c2f0497d,4db04729cda14b702a2f5b28,Savarin,0.9970347637384848,2.0,6.7
c41d2c76618e7fa70fb587d1c2f0497d,5a736d5846e1b61f265fb13b,Bar Mirwaar,0.9957289960215305,2.0,6.2
c41d2c76618e7fa70fb587d1c2f0497d,4c07bbfcc69aa5932cb09ba2,Het Gouden Mandeken,0.9969390251686062,1.0,6.3
c41d2c76618e7fa70fb587d1c2f0497d,50e1ea3ae4b01843be39087c,Café Tombik,0.3648384145692828,2.0,
c41d2c76618e7fa70fb587d1c2f0497d,54ef5167498edb39ef0c15f6,Café Rabot,0.9955667723336808,2.0,
c41d2c76618e7fa70fb587d1c2f0497d,4beead12e24d20a15f2c7314,De Zwarte Zee,0.9968326489798524,1.0,5.9
c41d2c76618e7fa70fb587d1c2f0497d,56239a8c498e6b4b318d1fdd,Cafetaria Tolhuis,0.9940296364061868,1.0,
c41d2c76618e7fa70fb587d1c2f0497d,634ee950adef894c896c535f,Sheela's,0.19930376784460566,2.0,
c41d2c76618e7fa70fb587d1c2f0497d,5225c1410f874cbcc18501cf,Bastet,0.6289784694593962,2.0,
c41d2c76618e7fa70fb587d1c2f0497d,63d2ed26de1a8a482e4b8763,Dolfijn,0.995109354722039,2.0,
c41d2c76618e7fa70fb587d1c2f0497d,6372783a5bf26345511d55aa,Café De Redding,0.9968725400506351,2.0,
c41d2c76618e7fa70fb587d1c2f0497d,5112b8d3e4b09cd0061274e1,Türk Ocagi,0.6678323724017616,,
c41d2c76618e7fa70fb587d1c2f0497d,5f0a0e2aaf438c5a652bf6f7,The Wan & Only,0.9964098036295556,2.0,
c41d2c76618e7fa70fb587d1c2f0497d,5f00b243dc54436be46960a6,Baravances,0.3444673744229092,2.0,
c41d2c76618e7fa70fb587d1c2f0497d,5d85171d6054830008030c7e,Vol Pension,0.996157160181265,2.0,
c41d2c76618e7fa70fb587d1c2f0497d,645742235d753f7392be9903,Het Betoog,0.99813043848265,2.0,
c41d2c76618e7fa70fb587d1c2f0497d,51696168e4b0c884cd0191e8,The Cover,0.9924925004786929,2.0,5.5
c41d2c76618e7fa70fb587d1c2f0497d,4c0fa42e98102d7f3485e506,De Gulden Valk,0.9945242856838925,,4.5
c41d2c76618e7fa70fb587d1c2f0497d,5b858ad51af852002c8e8938,The Crossover,0.9920297640576133,1.0,
c41d2c76618e7fa70fb587d1c2f0497d,bf8edafdd1d64c1d3b96dc6f,Jimmy S,,,
0af3043c5906684b3afc97f387c94430,54649351498e175e917955de,Alberte,0.9940349552156246,3.0,8.7
0af3043c5906684b3afc97f387c94430,5572154d498e7431ced18baf,De Buffel,0.9941040997383146,1.0,9.1
0af3043c5906684b3afc97f387c94430,55703005498ee58efe77b087,Noah,0.986796055570921,2.0,9.0
0af3043c5906684b3afc97f387c94430,4e07aa19b0fbba5eee1dc1c4,Kiosko,0.9887108269684913,2.0,7.6
0af3043c5906684b3afc97f387c94430,4f9b0275e4b01da4ff199522,Jeugdhuis Achterban,0.9736293428079059,2.0,5.5
0af3043c5906684b3afc97f387c94430,4f2d9bc0e4b0d411bb3ba016,Jeugdhuis Poskuder,0.9723874008042039,2.0,
0af3043c5906684b3afc97f387c94430,2cc65e91656043cb415ce59e,Vercammen/Patrick,0.05844573750611663,2.0,
0af3043c5906684b3afc97f387c94430,4f2d965be4b059914f37f5ec,Café Istanbul,0.9747782056464481,2.0,
0af3043c5906684b3afc97f387c94430,536a7773498e09bd8c7d83e7,Barney's,0.9311932217092526,3.0,
0af3043c5906684b3afc97f387c94430,5dfa93979a2f59000860100d,Django,0.9952715784098888,2.0,
0af3043c5906684b3afc97f387c94430,501e4702e4b0d7d702375ade,Kerspit vzw,0.7360886539157075,2.0,
0af3043c5906684b3afc97f387c94430,4d851b455ad3a0934c92defd,Cafe Capri,0.17007159117503137,2.0,
0af3043c5906684b3afc97f387c94430,54099c15498ed70c35f4d390,Vervelingland,0.8204848626683403,2.0,
0af3043c5906684b3afc97f387c94430,5713e7f0498eeab3312acb01,Castor,0.6020546560857818,2.0,
0af3043c5906684b3afc97f387c94430,5735aff1498edf72137f9bbd,Café Eltus,0.3045177967363785,2.0,
0af3043c5906684b3afc97f387c94430,581e6176ded8f846666205e0,Reina,0.9822857051677553,1.0,
0af3043c5906684b3afc97f387c94430,4fa43ae9e4b08e1f87f25c45,De Bierbron,0.4482559623853797,2.0,
0af3043c5906684b3afc97f387c94430,50d34f8ae4b0fc6a0388cf3b,Heilig Hart Kring,0.9831712869391316,,
0af3043c5906684b3afc97f387c94430,57e2dddf498e43d84e42f3bf,Bar Kaffee Europa,0.97394315256473,2.0,
0af3043c5906684b3afc97f387c94430,5022b2ffe4b07996101f98b2,Café Ardahan,0.46776535540284664,2.0,
0af3043c5906684b3afc97f387c94430,510559a6e4b095f21fca8bca,Son Durak Palit,0.555504435887071,2.0,
0af3043c5906684b3afc97f387c94430,4d8e1efdca75b60ce295f7a8,St. Elooi,0.976299385145629,1.0,
0af3043c5906684b3afc97f387c94430,4ee3da3df790897ecfde79ea,Red Cat,0.29658479246005576,2.0,
0af3043c5906684b3afc97f387c94430,5a0e2e678194fc76a75bfa32,Xaymaca BelJam Cafe,0.975339340042125,2.0,
0af3043c5906684b3afc97f387c94430,5de2e89364c6fe0008f7c855,Chez Odile,0.9732517073378295,2.0,
0af3043c5906684b3afc97f387c94430,5019795ae4b0b657af08964e,De Zevende Hemel,0.9975294130161905,1.0,
0af3043c5906684b3afc97f387c94430,5174d64ee4b0f71f7ab28210,De Lamp,0.8677291874986703,3.0,
0af3043c5906684b3afc97f387c94430,4b2a9fe6f964a5208bac24e3,Café Hoekske,0.9771105035848776,1.0,
0af3043c5906684b3afc97f387c94430,4d739420311f6ea8273bebea,Café Argos,0.9823468714762887,2.0,
0af3043c5906684b3afc97f387c94430,52e294f011d2752fe10ff51f,Vcm,0.16181679892772802,2.0,
0af3043c5906684b3afc97f387c94430,505cc819e4b0643aba2f1856,Tini 'muzikantenhuis',0.6379167287194435,2.0,
0af3043c5906684b3afc97f387c94430,5724f601498ea2e8d04774f6,'t Scheepken,0.855700699955322,2.0,
0af3043c5906684b3afc97f387c94430,4fdd15f1e4b0d087141a61db,'t Muzikantje,0.9811288641150565,1.0,
0af3043c5906684b3afc97f387c94430,4fe8782ce4b0221ceb76c1be,Rest-Eau-Cafe Rozebroeken,0.9979442801523307,1.0,5.3
0af3043c5906684b3afc97f387c94430,532e2241498e206a9a0824e3,De Parel,0.11329861923706998,2.0,
0af3043c5906684b3afc97f387c94430,a190280028344827a7e146e0,Poskuder Vzw,,,
0af3043c5906684b3afc97f387c94430,4eb6cc8f8d074a7ce7aea84a,Parochiale Werken Van Sint Bernadette Gent,,,
0af3043c5906684b3afc97f387c94430,ade426915fc74fde359df137,Buffet Gent Dampoort,,,
0af3043c5906684b3afc97f387c94430,3a3b557e94c64712ddeab508,C.G.M. bvba,,,
0af3043c5906684b3afc97f387c94430,d7f0da3a864a4d9535685704,Cankan Bvba,,,
0af3043c5906684b3afc97f387c94430,d15ea400f26b40d7bf2cc05d,Van Bastelaere/Irene,,,
31578db5c5ecc8491f076cf2023ccc7d,54649351498e175e917955de,Alberte,0.9940349552156246,3.0,8.7
31578db5c5ecc8491f076cf2023ccc7d,5572154d498e7431ced18baf,De Buffel,0.9941040997383146,1.0,9.1
31578db5c5ecc8491f076cf2023ccc7d,5846f8e403e29a3ad3489796,Café Botèco,0.9964869263664021,2.0,8.9
31578db5c5ecc8491f076cf2023ccc7d,4edb5a816c2547bc63ce56a8,Volkshuis De Roos,0.9975320724209094,1.0,8.7
31578db5c5ecc8491f076cf2023ccc7d,4e07aa19b0fbba5eee1dc1c4,Kiosko,0.9887108269684913,2.0,7.6
31578db5c5ecc8491f076cf2023ccc7d,501e4702e4b0d7d702375ade,Kerspit vzw,0.7360886539157075,2.0,
31578db5c5ecc8491f076cf2023ccc7d,4f2d9bc0e4b0d411bb3ba016,Jeugdhuis Poskuder,0.9723874008042039,2.0,
31578db5c5ecc8491f076cf2023ccc7d,4fa43ae9e4b08e1f87f25c45,De Bierbron,0.4482559623853797,2.0,
31578db5c5ecc8491f076cf2023ccc7d,50d34f8ae4b0fc6a0388cf3b,Heilig Hart Kring,0.9831712869391316,,
31578db5c5ecc8491f076cf2023ccc7d,4f9b0275e4b01da4ff199522,Jeugdhuis Achterban,0.9736293428079059,2.0,5.5
31578db5c5ecc8491f076cf2023ccc7d,4f2d965be4b059914f37f5ec,Café Istanbul,0.9747782056464481,2.0,
31578db5c5ecc8491f076cf2023ccc7d,2cc65e91656043cb415ce59e,Vercammen/Patrick,0.05844573750611663,2.0,
31578db5c5ecc8491f076cf2023ccc7d,536a7773498e09bd8c7d83e7,Barney's,0.9311932217092526,3.0,
31578db5c5ecc8491f076cf2023ccc7d,5a0e2e678194fc76a75bfa32,Xaymaca BelJam Cafe,0.975339340042125,2.0,
31578db5c5ecc8491f076cf2023ccc7d,510559a6e4b095f21fca8bca,Son Durak Palit,0.555504435887071,2.0,
31578db5c5ecc8491f076cf2023ccc7d,57e2dddf498e43d84e42f3bf,Bar Kaffee Europa,0.97394315256473,2.0,
31578db5c5ecc8491f076cf2023ccc7d,5022b2ffe4b07996101f98b2,Café Ardahan,0.46776535540284664,2.0,
31578db5c5ecc8491f076cf2023ccc7d,5dfa93979a2f59000860100d,Django,0.9952715784098888,2.0,
31578db5c5ecc8491f076cf2023ccc7d,581e6176ded8f846666205e0,Reina,0.9822857051677553,1.0,
31578db5c5ecc8491f076cf2023ccc7d,4d851b455ad3a0934c92defd,Cafe Capri,0.17007159117503137,2.0,
31578db5c5ecc8491f076cf2023ccc7d,5713e7f0498eeab3312acb01,Castor,0.6020546560857818,2.0,
31578db5c5ecc8491f076cf2023ccc7d,5735aff1498edf72137f9bbd,Café Eltus,0.3045177967363785,2.0,
31578db5c5ecc8491f076cf2023ccc7d,4ee3da3df790897ecfde79ea,Red Cat,0.29658479246005576,2.0,
31578db5c5ecc8491f076cf2023ccc7d,54099c15498ed70c35f4d390,Vervelingland,0.8204848626683403,2.0,
31578db5c5ecc8491f076cf2023ccc7d,4fdd15f1e4b0d087141a61db,'t Muzikantje,0.9811288641150565,1.0,
31578db5c5ecc8491f076cf2023ccc7d,4fbd9265e4b00d45e75c587f,Astranova NV,0.9774083569133885,,
31578db5c5ecc8491f076cf2023ccc7d,8c381532ace8421948d21559,Astranova Bvba,0.32053007254856075,2.0,
31578db5c5ecc8491f076cf2023ccc7d,5de2e89364c6fe0008f7c855,Chez Odile,0.9732517073378295,2.0,
31578db5c5ecc8491f076cf2023ccc7d,531b52dc498e8df8acfc72da,Aannemersterras,0.7127869497691637,2.0,
31578db5c5ecc8491f076cf2023ccc7d,5174d64ee4b0f71f7ab28210,De Lamp,0.8677291874986703,3.0,
31578db5c5ecc8491f076cf2023ccc7d,4d8e1efdca75b60ce295f7a8,St. Elooi,0.976299385145629,1.0,
31578db5c5ecc8491f076cf2023ccc7d,5019795ae4b0b657af08964e,De Zevende Hemel,0.9975294130161905,1.0,
31578db5c5ecc8491f076cf2023ccc7d,4b2a9fe6f964a5208bac24e3,Café Hoekske,0.9771105035848776,1.0,
31578db5c5ecc8491f076cf2023ccc7d,4dac6e5043a11281972604d0,Café Artevelde,0.9837297619300895,2.0,
31578db5c5ecc8491f076cf2023ccc7d,5724f601498ea2e8d04774f6,'t Scheepken,0.855700699955322,2.0,
31578db5c5ecc8491f076cf2023ccc7d,58c00687fda3d8675b2fc007,Buurthuisje,0.5102918962619407,2.0,
31578db5c5ecc8491f076cf2023ccc7d,52e294f011d2752fe10ff51f,Vcm,0.16181679892772802,2.0,
31578db5c5ecc8491f076cf2023ccc7d,505cc819e4b0643aba2f1856,Tini 'muzikantenhuis',0.6379167287194435,2.0,
31578db5c5ecc8491f076cf2023ccc7d,4fe8782ce4b0221ceb76c1be,Rest-Eau-Cafe Rozebroeken,0.9979442801523307,1.0,5.3
31578db5c5ecc8491f076cf2023ccc7d,532e2241498e206a9a0824e3,De Parel,0.11329861923706998,2.0,
31578db5c5ecc8491f076cf2023ccc7d,a190280028344827a7e146e0,Poskuder Vzw,,,
31578db5c5ecc8491f076cf2023ccc7d,d7f0da3a864a4d9535685704,Cankan Bvba,,,
31578db5c5ecc8491f076cf2023ccc7d,4eb6cc8f8d074a7ce7aea84a,Parochiale Werken Van Sint Bernadette Gent,,,
31578db5c5ecc8491f076cf2023ccc7d,ade426915fc74fde359df137,Buffet Gent Dampoort,,,
31578db5c5ecc8491f076cf2023ccc7d,3a3b557e94c64712ddeab508,C.G.M. bvba,,,
31578db5c5ecc8491f076cf2023ccc7d,d15ea400f26b40d7bf2cc05d,Van Bastelaere/Irene,,,
dfb4810ce36bce22c088da09bc37132d,57f7d987498e6abc3ca024a5,Café Congé,0.9922239006020892,2.0,8.9
dfb4810ce36bce22c088da09bc37132d,4cb2f6ce39458cfa12a016a0,Café De Limiet,0.9885698785183924,2.0,7.4
dfb4810ce36bce22c088da09bc37132d,4f92e02ee4b020d1a2d48aaf,Taverne Des Boulevards,0.9738181605429441,2.0,
dfb4810ce36bce22c088da09bc37132d,5169a87de4b0d8dade654da2,Nachtwinkel Coulors,0.5702667914813948,,
dfb4810ce36bce22c088da09bc37132d,51d777c8498e751cd248b8de,Den Olijftak,0.8629794906708083,2.0,
dfb4810ce36bce22c088da09bc37132d,51a4b7dd498e4b9d98ac942a,Vrienden van TeamRooigem,0.6239043252558347,1.0,
dfb4810ce36bce22c088da09bc37132d,4e98b5486da1ff6171e47fdb,Schuurken,0.482306980405506,2.0,
dfb4810ce36bce22c088da09bc37132d,52838b62498e86c6d7d5e41b,Cafe Augustijn,0.6588223092143055,2.0,
dfb4810ce36bce22c088da09bc37132d,50ca5fbce4b0ce629c0bcb59,Cafe Rouge,0.5165361785417952,2.0,
dfb4810ce36bce22c088da09bc37132d,505aea02e4b02421585623bf,Museumcafé Het Badhuis,0.11699785120098717,2.0,
dfb4810ce36bce22c088da09bc37132d,61e98155c1f8f7485f6c95ee,Hotel Columbo,0.7647916090462311,1.0,
dfb4810ce36bce22c088da09bc37132d,618aa67f2d6dd848f8be0c44,Hotel Columbo,0.9846445971533732,1.0,
dfb4810ce36bce22c088da09bc37132d,50ca6300e4b09d952b9d3ca2,'t Fonteintje,0.25323915494755656,2.0,
dfb4810ce36bce22c088da09bc37132d,5a27ff84916bc14dbab39e7b,Treckhaak,0.6569022190072974,2.0,
dfb4810ce36bce22c088da09bc37132d,4f735cd2e4b04cc2066ba42e,Cavalia,0.5648868157351659,2.0,
dfb4810ce36bce22c088da09bc37132d,4db1a9e08154905aadc58c15,Eagle Café,0.9818681786268961,2.0,
dfb4810ce36bce22c088da09bc37132d,5429c47c498e69504f59efc2,Café Venus,0.05550709529178988,2.0,
dfb4810ce36bce22c088da09bc37132d,4dd299678877261f70ff5c99,Café Klein Mariakerke,0.09239569814692679,2.0,
dfb4810ce36bce22c088da09bc37132d,4e64f45952b1260c1430afaa,Den Goeden Hoek,0.9816501074399506,2.0,
dfb4810ce36bce22c088da09bc37132d,570d092b498eba88b2003f0b,Paşa Lounge,0.8121103972086888,2.0,
dfb4810ce36bce22c088da09bc37132d,5c7a351cf427de00394519f1,Bar Brutaal,0.3348483075548369,2.0,
dfb4810ce36bce22c088da09bc37132d,50fe966de4b0c232aecb66de,Beth's Resort,0.6138969852988108,3.0,
dfb4810ce36bce22c088da09bc37132d,4cf18ca8e9425481c0086bc5,La Carioca,0.4723262344956705,2.0,
dfb4810ce36bce22c088da09bc37132d,516712ace4b0e7536c01c955,Steegske,0.8920042337723124,,
dfb4810ce36bce22c088da09bc37132d,5ae5a91cff0306002ca79ac2,Café Come Back,0.34920377422717697,2.0,
dfb4810ce36bce22c088da09bc37132d,501fe2c6e4b0c81559da94e3,Café ZEN,0.6527429100270196,3.0,
dfb4810ce36bce22c088da09bc37132d,50e1ea3ae4b01843be39087c,Café Tombik,0.3648384145692828,2.0,
dfb4810ce36bce22c088da09bc37132d,50df4c8be4b07dd5da6470cf,La Lys,0.9792034550986107,2.0,
dfb4810ce36bce22c088da09bc37132d,4fb7e6cce4b04a11d0a70a7b,Dalton Cafe,0.46286407250601025,2.0,
dfb4810ce36bce22c088da09bc37132d,5c70db3b66f3cd002cdda6a7,Cafe Niko,0.5061113120439121,2.0,
dfb4810ce36bce22c088da09bc37132d,50dad86ce4b0496ad35e4668,Biljart,0.9785944514179946,2.0,
dfb4810ce36bce22c088da09bc37132d,5276b6f711d2a82a081cc162,Koeketiene,0.9789401740314448,2.0,
dfb4810ce36bce22c088da09bc37132d,51671729e4b00f4dee287670,Café Tekin,0.5022817692487713,2.0,
